time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2001-09-05T16:29:31.090Z,33.12,131.955,61,4.2,mb,25,,,1.09,us,usp000anpx,2014-11-07T01:13:44.979Z,"Kyushu, Japan",earthquake,,8.4,,5,reviewed,us,us
2001-09-03T07:06:35.540Z,30.105,131.202,33,4.4,mb,17,,,1.08,us,usp000anj2,2014-11-07T01:13:43.954Z,"Kyushu, Japan",earthquake,,,,1,reviewed,us,us
2001-09-02T17:27:15.250Z,30.09,131.018,34.1,4.7,mb,52,,,1.01,us,usp000angq,2014-11-07T01:13:43.694Z,"Kyushu, Japan",earthquake,,,,18,reviewed,us,us
2001-09-01T10:41:45.770Z,30.024,131.146,33,4.2,mb,31,,,1.13,us,usp000andr,2014-11-07T01:13:41.552Z,"Kyushu, Japan",earthquake,,,,4,reviewed,us,us
2001-09-01T10:24:21.970Z,30.062,131.105,33,4.3,mb,31,,,1.03,us,usp000andq,2014-11-07T01:13:41.530Z,"Kyushu, Japan",earthquake,,,,8,reviewed,us,us
2001-08-29T20:52:27.300Z,31.543,131.693,41.7,5,ms,62,,,1.05,us,usp000an94,2014-11-07T01:13:39.192Z,"Kyushu, Japan",earthquake,,8.2,,2,reviewed,us,us
2001-08-28T19:38:15.720Z,30.011,131.119,33,4.1,mb,22,,,1.29,us,usp000an7m,2014-11-07T01:13:37.779Z,"Kyushu, Japan",earthquake,,,,8,reviewed,us,us
2001-08-19T09:24:12.280Z,30.151,131.095,34.2,4.5,mb,42,,,0.78,us,usp000amph,2014-11-07T01:13:34.524Z,"Kyushu, Japan",earthquake,,,,7,reviewed,us,us
2001-08-12T19:04:36.700Z,31.254,130.479,158.9,4.6,mb,104,,,0.91,us,usp000ambn,2014-11-07T01:13:32.105Z,"Kyushu, Japan",earthquake,,,,44,reviewed,us,us
2001-08-10T06:42:33.630Z,34.086,135.094,33,4.3,mb,43,,,1.28,us,usp000am53,2014-11-07T01:13:31.194Z,"near the south coast of western Honshu, Japan",earthquake,,,,18,reviewed,us,us
2001-07-24T20:10:42.700Z,31.95,131.562,33,4,mb,12,,,0.88,us,usp000ak3n,2014-11-07T01:13:20.811Z,"Kyushu, Japan",earthquake,,,,1,reviewed,us,us
2001-07-12T17:35:12.040Z,30.092,130.936,33,4.2,mb,26,,,0.81,us,usp000aje7,2014-11-07T01:13:16.604Z,"Kyushu, Japan",earthquake,,,,8,reviewed,us,us
2001-06-20T19:32:19.840Z,30.35,130.066,33,3.9,mb,9,,,1.04,us,usp000agzp,2014-11-07T01:13:05.547Z,"Kyushu, Japan",earthquake,,,,1,reviewed,us,us
2001-06-13T00:59:24.920Z,31.178,128.821,33,4.5,mb,17,,,0.86,us,usp000agha,2014-11-07T01:13:02.935Z,"northwest of the Ryukyu Islands, Japan",earthquake,,,,6,reviewed,us,us
2001-06-07T14:45:33.370Z,30.587,131.115,71.4,4,mb,10,,,1.11,us,usp000ag7s,2014-11-07T01:13:00.003Z,"Kyushu, Japan",earthquake,,13.6,,2,reviewed,us,us
2001-05-27T00:46:37.040Z,32.253,131.199,33,4.3,mb,5,,,0.53,us,usp000afm8,2014-11-07T01:12:51.269Z,"Kyushu, Japan",earthquake,,,,1,reviewed,us,us
2001-05-12T03:32:55.910Z,30.489,130.907,33,5.1,mwc,84,,,1.15,us,usp000aetj,2015-02-11T17:17:14.000Z,"Kyushu, Japan",earthquake,,,,,reviewed,us,hrv
2001-05-12T00:49:50.710Z,30.454,130.937,48,4.4,mb,18,,,1.24,us,usp000aetd,2014-11-07T01:12:47.303Z,"Kyushu, Japan",earthquake,,11.8,,2,reviewed,us,us
2001-05-08T21:08:02.050Z,30.466,130.829,33,4.1,mb,12,,,0.92,us,usp000aen2,2014-11-07T01:12:46.616Z,"Kyushu, Japan",earthquake,,,,3,reviewed,us,us
2001-04-30T22:20:16.430Z,30.165,132.614,33,3.5,mb,9,,,0.89,us,usp000ae8d,2014-11-07T01:12:39.867Z,"southeast of Shikoku, Japan",earthquake,,,,1,reviewed,us,us
2001-04-28T15:56:54.600Z,30.446,131.454,46.4,4.5,mb,29,,,1.05,us,usp000ae3v,2014-11-07T01:12:39.113Z,"Kyushu, Japan",earthquake,,,,11,reviewed,us,us
2001-04-27T09:27:18.390Z,30.099,130.717,33,4,mb,15,,,1.28,us,usp000ae19,2014-11-07T01:12:38.574Z,"Kyushu, Japan",earthquake,,,,2,reviewed,us,us
2001-04-25T14:40:06.040Z,32.824,132.023,33,5.7,mwc,305,,,0.75,us,usp000ady8,2015-05-13T18:53:43.000Z,"Shikoku, Japan",earthquake,,,,,reviewed,us,hrv
2001-04-14T01:37:54.570Z,30.127,131.236,41.1,4.1,mb,20,,,0.81,us,usp000ad6u,2014-11-07T01:12:34.634Z,"Kyushu, Japan",earthquake,,,,8,reviewed,us,us
2001-04-08T16:18:05.310Z,31.614,131.78,33,3.6,mb,13,,,1.09,us,usp000actp,2014-11-07T01:12:32.887Z,"Kyushu, Japan",earthquake,,,,3,reviewed,us,us
2001-04-06T16:54:18.360Z,30.572,131.225,33,4,mb,24,,,1.22,us,usp000acq4,2014-11-07T01:12:32.457Z,"Kyushu, Japan",earthquake,,,,4,reviewed,us,us
2001-04-03T12:14:41.630Z,33.712,131.918,64,4.6,mb,41,,,1.24,us,usp000acg8,2014-11-07T01:12:31.104Z,"Kyushu, Japan",earthquake,,,,14,reviewed,us,us
2001-03-25T20:40:51.440Z,34.017,132.542,42.9,5.2,mwc,214,,,0.76,us,usp000ac1b,2015-02-11T17:17:13.000Z,"western Honshu, Japan",earthquake,,,,,reviewed,us,hrv
2001-03-25T17:15:59.120Z,33.907,132.587,49.2,4.1,mb,20,,,0.88,us,usp000ac14,2014-11-07T01:12:25.429Z,"Shikoku, Japan",earthquake,,16.7,,8,reviewed,us,us
2001-03-25T10:19:10.320Z,34.01,132.583,48.4,4.4,mb,36,,,1.04,us,usp000ac0e,2014-11-07T01:12:25.026Z,"western Honshu, Japan",earthquake,,,,10,reviewed,us,us
2001-03-24T13:37:33.380Z,33.997,132.601,61.9,3.8,mb,19,,,1.21,us,usp000abyx,2014-11-07T01:12:24.885Z,"Shikoku, Japan",earthquake,,,,5,reviewed,us,us
2001-03-24T06:27:53.580Z,34.083,132.526,50,6.8,mwc,596,,,0.85,us,usp000abyg,2016-02-25T17:03:30.166Z,"western Honshu, Japan",earthquake,,,,,reviewed,us,hrv
2001-03-11T21:54:09.700Z,31.248,131.594,33,4,mb,10,,,1.33,us,usp000ab8n,2014-11-07T01:12:20.104Z,"Kyushu, Japan",earthquake,,,,4,reviewed,us,us
2001-03-11T21:36:28.000Z,31.339,131.484,33,4.4,mb,23,,,1.36,us,usp000ab8m,2014-11-07T01:12:20.100Z,"Kyushu, Japan",earthquake,,,,10,reviewed,us,us
2001-03-08T18:46:03.540Z,31.661,131.686,33,4,mb,19,,,1.3,us,usp000ab43,2014-11-07T01:12:19.542Z,"Kyushu, Japan",earthquake,,,,4,reviewed,us,us
2001-03-08T18:43:37.060Z,31.634,131.732,33,4.2,mb,19,,,1.21,us,usp000ab42,2014-11-07T01:12:19.540Z,"Kyushu, Japan",earthquake,,,,10,reviewed,us,us
2001-03-06T10:36:04.780Z,31.72,131.737,33,4.4,mb,22,,,1.13,us,usp000ab07,2014-11-07T01:12:18.983Z,"Kyushu, Japan",earthquake,,,,8,reviewed,us,us
2001-03-06T06:43:42.720Z,31.712,131.736,33,4.1,mb,16,,,1.16,us,usp000aazx,2014-11-07T01:12:18.928Z,"Kyushu, Japan",earthquake,,,,3,reviewed,us,us
2001-03-05T02:47:25.700Z,30.885,131.357,33,3.6,mb,15,,,1.16,us,usp000aaxs,2014-11-07T01:12:18.498Z,"Kyushu, Japan",earthquake,,,,2,reviewed,us,us
2001-02-24T18:24:41.720Z,32.456,131.085,145.5,4.4,mb,23,,,1.09,us,usp000aa9c,2014-11-07T01:12:11.602Z,"Kyushu, Japan",earthquake,,,,3,reviewed,us,us
2001-02-09T21:37:13.400Z,30.605,131.384,33,4.6,mb,17,,,0.98,us,usp000a9cj,2014-11-07T01:12:07.317Z,"Kyushu, Japan",earthquake,,,,3,reviewed,us,us
2001-02-08T05:12:01.210Z,34.151,134.508,33.6,4.2,mb,18,,,1.03,us,usp000a98m,2014-11-07T01:12:06.658Z,"near the south coast of western Honshu, Japan",earthquake,,10.2,,6,reviewed,us,us
2001-01-25T12:33:03.070Z,34.007,135.09,33,3.5,mb,10,,,0.89,us,usp000a8cv,2014-11-07T01:11:58.861Z,"near the south coast of western Honshu, Japan",earthquake,,,,2,reviewed,us,us
2001-01-25T10:45:25.490Z,33.926,134.573,45.1,4.7,mb,54,,,1.13,us,usp000a8cr,2014-11-07T01:11:58.848Z,"Shikoku, Japan",earthquake,,,,26,reviewed,us,us
2001-01-23T06:27:15.620Z,30.55,130.556,92.1,4.3,mb,21,,,1.34,us,usp000a86p,2014-11-07T01:11:58.195Z,"Kyushu, Japan",earthquake,,10.7,,6,reviewed,us,us
2001-01-10T10:09:36.450Z,32.809,131.214,33,3.6,mb,12,,,1.21,us,usp000a7eh,2014-11-07T01:11:54.189Z,"Kyushu, Japan",earthquake,,,,3,reviewed,us,us
2001-01-09T04:37:48.610Z,33.569,132.124,48.9,4.9,mb,93,,,0.99,us,usp000a7bt,2014-11-07T01:11:53.360Z,"Shikoku, Japan",earthquake,,,,38,reviewed,us,us
2001-01-08T21:55:07.290Z,30.567,130.163,119.8,4.3,mb,33,,,1.14,us,usp000a7b9,2014-11-07T01:11:53.274Z,"Kyushu, Japan",earthquake,,,,9,reviewed,us,us
2000-12-17T13:40:52.670Z,30.876,131.586,45.1,4.3,mb,15,,,1.11,us,usp000a67q,2014-11-07T01:11:44.472Z,"Kyushu, Japan",earthquake,,,,3,reviewed,us,us
2000-11-30T18:46:41.540Z,33.619,132.111,69.7,4.5,mb,23,,,0.79,us,usp000a59k,2014-11-07T01:11:35.791Z,"Shikoku, Japan",earthquake,,7,,4,reviewed,us,us
2000-11-17T21:45:46.130Z,30.362,131.212,44.4,4.2,mb,23,,,1,us,usp000a45m,2014-11-07T01:11:30.837Z,"Kyushu, Japan",earthquake,,9.1,,2,reviewed,us,us
2000-10-29T22:55:37.400Z,31.102,130.284,179.1,4.7,mb,85,,,0.92,us,usp000a2p4,2014-11-07T01:11:19.862Z,"Kyushu, Japan",earthquake,,,,33,reviewed,us,us
2000-10-18T03:04:07.550Z,30.878,131.51,33,5,mb,77,,,1.06,us,usp000a20c,2014-11-07T01:11:17.156Z,"Kyushu, Japan",earthquake,,,,32,reviewed,us,us
2000-10-13T06:34:20.030Z,30.802,131.22,67.1,4.1,mb,10,,,0.75,us,usp000a1q3,2014-11-07T01:11:16.288Z,"Kyushu, Japan",earthquake,,16.7,,1,reviewed,us,us
2000-09-28T00:11:29.410Z,31.751,131.876,33,3.8,mb,8,,,0.89,us,usp000a0xf,2014-11-07T01:11:07.960Z,"Kyushu, Japan",earthquake,,,,1,reviewed,us,us
2000-09-27T01:56:49.240Z,31.988,131.889,52.3,4.3,mb,15,,,1.31,us,usp000a0vt,2014-11-07T01:11:07.809Z,"Kyushu, Japan",earthquake,,11.8,,3,reviewed,us,us
2000-09-07T05:51:38.430Z,33.532,132.35,45.6,3.9,mb,10,,,1.29,us,usp0009zu7,2014-11-07T01:11:03.229Z,"Shikoku, Japan",earthquake,,,,1,reviewed,us,us
2000-08-19T20:02:36.300Z,31.185,131.312,35.5,4.5,mb,24,,,1.16,us,usp0009yt2,2014-11-07T01:10:53.528Z,"Kyushu, Japan",earthquake,,,,7,reviewed,us,us
2000-08-17T17:27:46.140Z,30.865,129.792,48.6,4.7,mb,23,,,0.91,us,usp0009ynw,2014-11-07T01:10:52.832Z,"Kyushu, Japan",earthquake,,9,,5,reviewed,us,us
2000-08-14T23:18:57.040Z,31.986,131.733,49.3,4.3,mb,20,,,1.13,us,usp0009yf8,2014-11-07T01:10:51.692Z,"Kyushu, Japan",earthquake,,10,,2,reviewed,us,us
2000-08-03T05:30:12.260Z,31.078,131.308,35,5.6,mwc,165,,,0.92,us,usp0009xpc,2015-02-11T17:17:07.000Z,"Kyushu, Japan",earthquake,,5.6,,,reviewed,us,hrv
2000-08-02T11:08:30.120Z,31.197,131.256,60.8,4.7,mb,32,,,1.31,us,usp0009xn1,2014-11-07T01:10:47.241Z,"Kyushu, Japan",earthquake,,10,,9,reviewed,us,us
2000-07-30T10:04:38.600Z,31.318,130.465,196.8,3.8,mb,21,,,1.09,us,usp0009xf3,2014-11-07T01:10:42.381Z,"Kyushu, Japan",earthquake,,9.8,,4,reviewed,us,us
2000-07-25T04:02:08.010Z,30.062,130.808,33,4,mb,11,,,0.68,us,usp0009x4k,2014-11-07T01:10:39.915Z,"Kyushu, Japan",earthquake,,,,2,reviewed,us,us
2000-07-25T00:32:28.540Z,29.993,130.979,33,3.9,mb,16,,,0.86,us,usp0009x4d,2014-11-07T01:10:39.894Z,"Ryukyu Islands, Japan",earthquake,,,,2,reviewed,us,us
2000-07-06T21:18:08.540Z,30.922,131.571,10,3.5,mb,12,,,1.54,us,usp0009vy4,2014-11-07T01:10:32.874Z,"Kyushu, Japan",earthquake,,,,2,reviewed,us,us
2000-07-03T16:40:29.640Z,31.12,131.491,33,4.1,mb,13,,,1.39,us,usp0009vq3,2014-11-07T01:10:31.551Z,"Kyushu, Japan",earthquake,,,,2,reviewed,us,us
2000-07-03T13:24:44.920Z,31.073,131.451,33,4.6,mb,21,,,0.98,us,usp0009vpf,2014-11-07T01:10:31.243Z,"Kyushu, Japan",earthquake,,,,2,reviewed,us,us
2000-07-03T13:24:30.900Z,31.142,131.439,33,5.4,mwc,134,,,1.05,us,usp0009vpe,2015-02-11T17:17:06.000Z,"Kyushu, Japan",earthquake,,,,,reviewed,us,hrv
2000-06-29T10:50:22.620Z,31.01,131.505,10,4.5,mb,17,,,1.47,us,usp0009vdh,2014-11-07T01:10:26.062Z,"Kyushu, Japan",earthquake,,,,4,reviewed,us,us
2000-06-25T07:24:10.360Z,31.175,131.273,10,4.9,mb,24,,,1.36,us,usp0009v39,2014-11-07T01:10:24.722Z,"Kyushu, Japan",earthquake,,,,5,reviewed,us,us
2000-06-25T06:34:42.880Z,31.183,131.206,10,6,mwc,282,,,1,us,usp0009v37,2015-06-30T16:59:02.653Z,"Kyushu, Japan",earthquake,,,,,reviewed,us,hrv
2000-06-22T17:49:46.170Z,31.245,133.485,33,4.4,mb,24,,,1.19,us,usp0009uzh,2014-11-07T01:10:24.200Z,"southeast of Shikoku, Japan",earthquake,,,,9,reviewed,us,us
2000-06-09T20:39:21.890Z,32.786,131.086,33,4.5,mb,16,,,1.3,us,usp0009ub2,2014-11-07T01:10:20.818Z,"Kyushu, Japan",earthquake,,,,2,reviewed,us,us
2000-06-08T15:30:54.490Z,30.23,132.899,33,4.6,mb,8,,,0.87,us,usp0009u8j,2014-11-07T01:10:20.357Z,"southeast of Shikoku, Japan",earthquake,,,,2,reviewed,us,us
2000-06-08T00:32:46.500Z,32.679,130.682,21.5,5,mb,75,,,0.84,us,usp0009u73,2014-11-07T01:10:20.101Z,"Kyushu, Japan",earthquake,,6.7,,35,reviewed,us,us
2000-06-02T12:26:21.400Z,32.543,132.079,45,3.5,mb,10,,,1.16,us,usp0009tty,2014-11-07T01:10:17.053Z,"Shikoku, Japan",earthquake,,,,1,reviewed,us,us
2000-05-22T23:56:24.900Z,32.182,132.085,52.5,3.8,mb,,,,1.25,us,usp0009tbw,2014-11-07T01:10:11.058Z,"Shikoku, Japan",earthquake,,15.4,,1,reviewed,us,us
2000-05-18T17:29:59.590Z,32.066,132.127,43.5,4.3,mb,,,,1.44,us,usp0009t52,2014-11-07T01:10:10.148Z,"Shikoku, Japan",earthquake,,12.1,,6,reviewed,us,us
2000-05-17T03:04:12.150Z,32.083,131.958,68.8,3.9,mb,,,,0.83,us,usp0009t2j,2014-11-07T01:10:09.583Z,"Kyushu, Japan",earthquake,,10.2,,2,reviewed,us,us
2000-05-05T19:41:26.860Z,30.419,131.102,41.1,3.6,mb,,,,1,us,usp0009sf8,2014-11-07T01:10:04.310Z,"Kyushu, Japan",earthquake,,10,,2,reviewed,us,us
2000-05-04T02:02:06.130Z,33.771,132.303,58.6,4.3,mb,,,,0.73,us,usp0009sbc,2014-11-07T01:10:02.827Z,"Shikoku, Japan",earthquake,,12,,1,reviewed,us,us
2000-04-29T09:34:55.450Z,33.1,131.432,35.9,4,mb,,,,1.31,us,usp0009s1x,2014-11-07T01:09:57.635Z,"Kyushu, Japan",earthquake,,11.4,,4,reviewed,us,us
2000-04-11T02:31:50.930Z,33.89,134.926,33,4.5,mb,,,,0.46,us,usp0009r4a,2014-11-07T01:09:52.861Z,"Shikoku, Japan",earthquake,,,,1,reviewed,us,us
2000-04-02T12:25:31.530Z,32.477,130.956,151.9,4.8,mb,,,,0.83,us,usp0009qpy,2014-11-07T01:09:50.403Z,"Kyushu, Japan",earthquake,,,,76,reviewed,us,us
2000-03-28T20:26:46.380Z,30.467,130.707,33,4.1,mb,,,,1.46,us,usp0009qcp,2014-11-07T01:09:45.778Z,"Kyushu, Japan",earthquake,,,,6,reviewed,us,us
2000-02-08T06:22:23.900Z,31.024,132.11,10,3.8,mb,,,,1.26,us,usp0009n6q,2014-11-07T01:09:28.826Z,"southeast of Shikoku, Japan",earthquake,,,,3,reviewed,us,us
2000-01-28T01:19:43.650Z,31.295,133.529,33,4.6,mb,,,,1.28,us,usp0009mrn,2014-11-07T01:09:22.326Z,"southeast of Shikoku, Japan",earthquake,,,,13,reviewed,us,us
2000-01-24T12:46:22.940Z,30.295,130.758,33,4.6,mb,,,,1.03,us,usp0009mm4,2014-11-07T01:09:21.816Z,"Kyushu, Japan",earthquake,,,,17,reviewed,us,us
2000-01-23T07:40:04.900Z,30.239,130.768,42.9,5.5,mwc,,,,1.08,us,usp0009mjg,2015-02-11T17:17:02.000Z,"Kyushu, Japan",earthquake,,8.4,,,reviewed,us,hrv
2000-01-18T18:22:54.740Z,30.306,131.152,57.4,4.3,mb,,,,0.88,us,usp0009mb1,2014-11-07T01:09:20.466Z,"Kyushu, Japan",earthquake,,11.2,,3,reviewed,us,us
2000-01-16T08:50:39.450Z,31.214,130.328,200,4.1,mb,,,,1.1,us,usp0009m7b,2014-11-07T01:09:19.880Z,"Kyushu, Japan",earthquake,,,,4,reviewed,us,us
2000-01-03T11:25:15.810Z,32.562,130.778,199.4,4.1,mb,,,,0.97,us,usp0009kpx,2014-11-07T01:09:16.846Z,"Kyushu, Japan",earthquake,,15.4,,5,reviewed,us,us
1999-12-22T15:23:56.570Z,31.216,131.478,66,4.4,mb,,,,1.3,us,usp0009k5g,2014-11-07T01:09:10.813Z,"Kyushu, Japan",earthquake,,19.1,,5,reviewed,us,us
1999-12-22T11:17:27.110Z,31.969,131.583,42,5.1,mb,,,,0.73,us,usp0009k56,2014-11-07T01:09:10.758Z,"Kyushu, Japan",earthquake,,,,41,reviewed,us,us
1999-11-09T12:40:36.730Z,31.6,130.546,150.2,4.6,mb,,,,1.01,us,usp0009hag,2014-11-07T01:08:56.286Z,"Kyushu, Japan",earthquake,,7.5,,3,reviewed,us,us
1999-10-31T14:07:16.550Z,32.86,130.663,10,3.8,mb,,,,1.51,us,usp0009gvz,2014-11-07T01:08:47.699Z,"Kyushu, Japan",earthquake,,,,1,reviewed,us,us
1999-10-31T00:34:23.580Z,31.251,130.611,115.9,3.7,mb,,,,0.89,us,usp0009gv1,2014-11-07T01:08:47.625Z,"Kyushu, Japan",earthquake,,7.8,,1,reviewed,us,us
1999-10-29T21:25:52.680Z,34.027,133.424,37.6,4.5,mb,,,,1.16,us,usp0009gsr,2014-11-07T01:08:47.159Z,"near the south coast of western Honshu, Japan",earthquake,,11,,2,reviewed,us,us
1999-10-26T09:47:35.810Z,30.878,130.475,136.1,3.9,mb,,,,0.84,us,usp0009gmm,2014-11-07T01:08:46.382Z,"Kyushu, Japan",earthquake,,7,,2,reviewed,us,us
1999-10-18T00:47:23.010Z,30.149,130.109,159.2,3.7,mb,,,,1.11,us,usp0009g4f,2014-11-07T01:08:43.645Z,"Kyushu, Japan",earthquake,,18.2,,1,reviewed,us,us
1999-10-16T10:49:23.700Z,30.632,128.259,322.7,4.5,mb,,,,1.31,us,usp0009fwp,2014-11-07T01:08:42.095Z,"northwest of the Ryukyu Islands, Japan",earthquake,,14.9,,8,reviewed,us,us
1999-07-15T17:59:10.450Z,34.37,133.188,33,4.2,mb,,,,0.79,us,usp0009bnw,2014-11-07T01:08:06.176Z,"near the south coast of western Honshu, Japan",earthquake,,,,3,reviewed,us,us
1999-07-12T19:10:27.670Z,30.565,131.387,33,4.1,mb,,,,1.33,us,usp0009bh3,2014-11-07T01:08:05.538Z,"Kyushu, Japan",earthquake,,,,3,reviewed,us,us
1999-06-23T04:22:04.800Z,30.412,131.378,53.1,4,mb,,,,0.79,us,usp0009abv,2014-11-07T01:07:56.287Z,"Kyushu, Japan",earthquake,,9.6,,4,reviewed,us,us
1999-06-19T03:50:07.540Z,31.16,131.458,55.1,4.2,mb,,,,1.2,us,usp0009a52,2014-11-07T01:07:54.988Z,"Kyushu, Japan",earthquake,,11.6,,7,reviewed,us,us
1999-05-23T00:28:34.150Z,30.786,130.897,68,3.6,mb,,,,0.53,us,usp00098jg,2014-11-07T01:07:42.606Z,"Kyushu, Japan",earthquake,,8.1,,3,reviewed,us,us
1999-05-22T04:19:54.530Z,30.177,127.805,33,4.3,mb,,,,1.05,us,usp00098gj,2014-11-07T01:07:42.251Z,"northwest of the Ryukyu Islands, Japan",earthquake,,,,3,reviewed,us,us
1999-05-07T23:20:02.160Z,32.545,130.936,169.5,4.5,mb,,,,1.09,us,usp00097j3,2014-11-07T01:07:38.631Z,"Kyushu, Japan",earthquake,,6.6,,35,reviewed,us,us
1999-05-01T00:36:19.890Z,31.171,133.006,63.2,3.9,mb,,,,1.28,us,usp000974u,2014-11-07T01:07:33.903Z,"southeast of Shikoku, Japan",earthquake,,15.7,,2,reviewed,us,us
1999-04-23T20:39:28.910Z,31.112,130.359,170.5,4.7,mb,,,,1.26,us,usp00096su,2014-11-07T01:07:29.952Z,"Kyushu, Japan",earthquake,,8.8,,6,reviewed,us,us
1999-04-21T19:18:42.840Z,30.589,131.292,43,4.5,mb,,,,1.11,us,usp00096p7,2014-11-07T01:07:29.616Z,"Kyushu, Japan",earthquake,,,,1,reviewed,us,us
1999-04-17T16:13:54.660Z,31.533,131.348,47.2,3.7,mb,,,,1.49,us,usp00096ft,2014-11-07T01:07:28.881Z,"Kyushu, Japan",earthquake,,,,3,reviewed,us,us
1999-04-02T18:44:54.980Z,31.864,130.229,10,4.1,mb,,,,1.23,us,usp00095p2,2014-11-07T01:07:21.752Z,"Kyushu, Japan",earthquake,,,,3,reviewed,us,us
1999-03-11T02:21:17.350Z,30.775,131.375,58.9,4.2,mb,,,,0.84,us,usp0009499,2014-11-07T01:07:12.923Z,"Kyushu, Japan",earthquake,,17.5,,5,reviewed,us,us
1999-03-09T03:53:52.860Z,32.93,131.028,12.8,4.6,mb,,,,1.17,us,usp000944u,2014-11-07T01:07:12.311Z,"Kyushu, Japan",earthquake,,8.4,,7,reviewed,us,us
1999-03-06T11:50:03.600Z,31.267,130.561,137.7,4.6,mb,,,,1.25,us,usp00093z8,2014-11-07T01:07:10.996Z,"Kyushu, Japan",earthquake,,17.9,,1,reviewed,us,us
1999-03-02T14:20:49.550Z,32.871,132.547,33,4.2,mb,,,,1.25,us,usp00093qy,2014-11-07T01:07:08.802Z,"Shikoku, Japan",earthquake,,,,8,reviewed,us,us
1999-02-18T07:19:33.780Z,30.608,131.689,33,5.2,mwc,,,,1,us,usp000930m,2015-02-11T17:16:54.000Z,"Kyushu, Japan",earthquake,,,,,reviewed,us,hrv
1999-02-07T09:14:57.850Z,34.226,132.022,44.8,4.1,mb,,,,0.69,us,usp00092ds,2014-11-07T01:07:00.071Z,"western Honshu, Japan",earthquake,,8.3,,4,reviewed,us,us
1999-02-05T09:55:28.110Z,30.294,130.252,10,4,mb,,,,0.81,us,usp00092a7,2014-11-07T01:06:58.833Z,"Kyushu, Japan",earthquake,,,,1,reviewed,us,us
1999-02-03T00:04:37.220Z,33.571,134.985,100,4.2,mb,,,,0.78,us,usp000925s,2014-11-07T01:06:56.241Z,"Shikoku, Japan",earthquake,,,,1,reviewed,us,us
1999-01-24T20:03:12.050Z,32.528,132.467,33,4,mb,,,,1.36,us,usp00091nb,2014-11-07T01:06:51.239Z,"Shikoku, Japan",earthquake,,,,3,reviewed,us,us
1999-01-24T16:44:21.750Z,30.589,131.247,33,3.4,mb,,,,1.45,us,usp00091n1,2014-11-07T01:06:51.218Z,"Kyushu, Japan",earthquake,,,,2,reviewed,us,us
1999-01-24T01:03:22.790Z,30.548,131.239,33,5.1,mb,,,,1.24,us,usp00091m2,2014-11-07T01:06:51.035Z,"Kyushu, Japan",earthquake,,,,9,reviewed,us,us
1999-01-24T00:37:04.630Z,30.618,131.086,33,6.4,mwc,,,,0.92,us,usp00091m0,2015-06-30T16:59:02.436Z,"Kyushu, Japan",earthquake,,,,,reviewed,us,hrv
1999-01-05T15:56:32.490Z,30.521,130.68,66.4,4.6,mb,,,,1.23,us,usp00090nz,2014-11-07T01:06:46.858Z,"Kyushu, Japan",earthquake,,,,11,reviewed,us,us
1999-01-03T05:45:26.390Z,29.982,131.093,33,4.3,mb,,,,1.05,us,usp00090jg,2014-11-07T01:06:45.953Z,"southeast of the Ryukyu Islands, Japan",earthquake,,,,2,reviewed,us,us
1999-01-01T14:30:07.510Z,33.312,130.995,10,4.1,mb,,,,0.59,us,usp00090g1,2014-11-07T01:06:45.286Z,"Kyushu, Japan",earthquake,,,,3,reviewed,us,us
1998-12-30T14:54:59.150Z,33.632,131.885,100,4.2,mb,,,,1.03,us,usp00090cu,2014-11-07T01:06:42.454Z,"Kyushu, Japan",earthquake,,,,1,reviewed,us,us
1998-12-22T06:20:21.370Z,31.02,130.694,139.1,4.4,mb,,,,1.32,us,usp0009006,2014-11-07T01:06:41.188Z,"Kyushu, Japan",earthquake,,12,,2,reviewed,us,us
1998-12-20T19:33:38.550Z,31.359,131.637,63.5,4.1,mb,,,,0.83,us,usp0008zy3,2014-11-07T01:06:40.987Z,"Kyushu, Japan",earthquake,,13.2,,4,reviewed,us,us
1998-12-19T14:24:36.560Z,29.768,129.28,204.1,4.7,mb,,,,0.8,us,usp0008zvx,2014-11-07T01:06:40.520Z,"Ryukyu Islands, Japan",earthquake,,4.6,,35,reviewed,us,us
1998-12-18T10:08:34.290Z,30.173,129.968,123.7,4.7,mb,,,,1.06,us,usp0008zts,2014-11-07T01:06:39.867Z,"Kyushu, Japan",earthquake,,7.6,,19,reviewed,us,us
1998-12-16T00:18:45.000Z,31.287,131.286,41.6,6,mwc,,,,0.86,us,usp0008zp9,2015-06-30T16:59:02.428Z,"Kyushu, Japan",earthquake,,,,,reviewed,us,hrv
1998-11-12T18:30:40.010Z,30.144,129.957,33,3.6,mb,,,,0.86,us,usp0008y3d,2014-11-07T01:06:26.683Z,"Kyushu, Japan",earthquake,,,,1,reviewed,us,us
1998-11-12T02:51:05.740Z,32.115,131.166,111.4,4.5,mb,,,,0.51,us,usp0008y20,2014-11-07T01:06:26.537Z,"Kyushu, Japan",earthquake,,11.1,,1,reviewed,us,us
1998-11-10T02:21:45.510Z,33.136,132.789,40.5,4.1,mb,,,,1,us,usp0008xya,2014-11-07T01:06:26.085Z,"Shikoku, Japan",earthquake,,,,2,reviewed,us,us
